RECORDING_SESSION_LABEL,TRIAL_INDEX,EYE_USED,CURRENT_FIX_INDEX,CURRENT_FIX_START,CURRENT_FIX_END,CURRENT_FIX_DURATION,CURRENT_FIX_X,CURRENT_FIX_X_RESOLUTION,CURRENT_FIX_Y,CURRENT_FIX_Y_RESOLUTION,NEXT_FIX_DIRECTION,NEXT_FIX_DISTANCE,NEXT_FIX_START,NEXT_FIX_END,NEXT_FIX_DURATION,NEXT_FIX_X,NEXT_FIX_X_RESOLUTION,NEXT_FIX_Y,NEXT_FIX_Y_RESOLUTION,PREVIOUS_FIX_DIRECTION,PREVIOUS_FIX_DISTANCE,PREVIOUS_FIX_START,PREVIOUS_FIX_END,PREVIOUS_FIX_DURATION,PREVIOUS_FIX_X,PREVIOUS_FIX_X_RESOLUTION,PREVIOUS_FIX_Y,PREVIOUS_FIX_Y_RESOLUTION
1,2,RIGHT,409,100393,100680,288,244.2,32.2,482.2,42.7,LEFT,1.28,101409,101505,97,203.4,32.5,491.1,42.85,RIGHT,2.19,100134,100369,236,314.3,31.9,487.6,42.5
1,2,RIGHT,410,101409,101505,97,203.4,32.5,491.1,42.85,RIGHT,1.38,101739,101924,186,247.6,32.3,483,42.85,RIGHT,1.28,100393,100680,288,244.2,32.2,482.2,42.7
1,2,RIGHT,411,101739,101924,186,247.6,32.3,483,42.85,.,0.41,101931,102180,250,258.2,32.15,493.3,42.6,LEFT,1.38,101409,101505,97,203.4,32.5,491.1,42.85
1,2,RIGHT,412,101931,102180,250,258.2,32.15,493.3,42.6,.,0.49,102193,102300,108,242.4,32.25,495.9,42.7,.,0.41,101739,101924,186,247.6,32.3,483,42.85
1,2,RIGHT,413,102193,102300,108,242.4,32.25,495.9,42.7,LEFT,2.78,102325,102559,235,152.7,32.7,483.5,43,.,0.49,101931,102180,250,258.2,32.15,493.3,42.6
1,2,RIGHT,414,102325,102559,235,152.7,32.7,483.5,43,RIGHT,2.48,102584,102831,248,233.1,32.3,491.4,42.75,RIGHT,2.78,102193,102300,108,242.4,32.25,495.9,42.7
1,2,RIGHT,415,102584,102831,248,233.1,32.3,491.4,42.75,RIGHT,1.21,102850,103045,196,272,32.1,489.8,42.6,LEFT,2.48,102325,102559,235,152.7,32.7,483.5,43
1,2,RIGHT,416,102850,103045,196,272,32.1,489.8,42.6,.,0.4,103053,103210,158,259.3,32.1,487,42.6,LEFT,1.21,102584,102831,248,233.1,32.3,491.4,42.75
1,2,RIGHT,417,103053,103210,158,259.3,32.1,487,42.6,RIGHT,2.51,103233,103336,104,339.7,31.85,485.6,42.4,.,0.4,102850,103045,196,272,32.1,489.8,42.6
1,2,RIGHT,418,103233,103336,104,339.7,31.85,485.6,42.4,.,0.15,103609,103829,221,336.3,31.95,480.9,42.65,LEFT,2.51,103053,103210,158,259.3,32.1,487,42.6
1,2,RIGHT,419,103609,103829,221,336.3,31.95,480.9,42.65,RIGHT,0.85,103839,104062,224,363.2,31.75,478.4,42.35,.,0.15,103233,103336,104,339.7,31.85,485.6,42.4
1,2,RIGHT,420,103839,104062,224,363.2,31.75,478.4,42.35,RIGHT,1.38,104081,104272,192,406.1,31.7,490.4,42.3,LEFT,0.85,103609,103829,221,336.3,31.95,480.9,42.65
1,2,RIGHT,421,104081,104272,192,406.1,31.7,490.4,42.3,RIGHT,1.94,104295,104440,146,467.6,31.6,491.1,42.3,LEFT,1.38,103839,104062,224,363.2,31.75,478.4,42.35
1,2,RIGHT,422,104295,104440,146,467.6,31.6,491.1,42.3,LEFT,0.88,104457,104883,427,439.7,31.6,492.5,42.3,LEFT,1.94,104081,104272,192,406.1,31.7,490.4,42.3
1,2,RIGHT,423,104457,104883,427,439.7,31.6,492.5,42.3,RIGHT,0.66,104894,105009,116,460.5,31.6,489.3,42.2,RIGHT,0.88,104295,104440,146,467.6,31.6,491.1,42.3
1,2,RIGHT,424,104894,105009,116,460.5,31.6,489.3,42.2,LEFT,0.85,105285,105531,247,434,31.75,495,42.65,LEFT,0.66,104457,104883,427,439.7,31.6,492.5,42.3
1,2,RIGHT,425,105285,105531,247,434,31.75,495,42.65,RIGHT,1.68,105562,105793,232,486.6,31.55,484.8,42.25,RIGHT,0.85,104894,105009,116,460.5,31.6,489.3,42.2
1,2,RIGHT,426,105562,105793,232,486.6,31.55,484.8,42.25,RIGHT,1.68,105811,106106,296,539.3,31.6,493.4,42.3,LEFT,1.68,105285,105531,247,434,31.75,495,42.65
1,2,RIGHT,427,105811,106106,296,539.3,31.6,493.4,42.3,RIGHT,2.03,106127,106264,138,603,31.6,483.6,42.3,LEFT,1.68,105562,105793,232,486.6,31.55,484.8,42.25
1,2,RIGHT,428,106127,106264,138,603,31.6,483.6,42.3,LEFT,1.63,106475,106752,278,551.7,31.7,490.2,42.55,LEFT,2.03,105811,106106,296,539.3,31.6,493.4,42.3
1,2,RIGHT,429,106475,106752,278,551.7,31.7,490.2,42.55,LEFT,1.21,106775,106903,129,513.7,31.5,483.6,42.2,RIGHT,1.63,106127,106264,138,603,31.6,483.6,42.3
1,2,RIGHT,430,106775,106903,129,513.7,31.5,483.6,42.2,LEFT,2.36,106928,107197,270,439.2,31.6,484.9,42.3,RIGHT,1.21,106475,106752,278,551.7,31.7,490.2,42.55
1,2,RIGHT,431,106928,107197,270,439.2,31.6,484.9,42.3,RIGHT,1.01,107212,107422,211,471.1,31.6,483.8,42.25,RIGHT,2.36,106775,106903,129,513.7,31.5,483.6,42.2
1,2,RIGHT,432,107212,107422,211,471.1,31.6,483.8,42.25,.,0.4,107432,107669,238,458.8,31.6,486.8,42.3,LEFT,1.01,106928,107197,270,439.2,31.6,484.9,42.3
1,2,RIGHT,433,107432,107669,238,458.8,31.6,486.8,42.3,RIGHT,2.54,107705,107769,65,539.2,31.6,486.8,42.2,.,0.4,107212,107422,211,471.1,31.6,483.8,42.25
1,2,RIGHT,434,107705,107769,65,539.2,31.6,486.8,42.2,RIGHT,2.81,108015,108118,104,628.1,31.65,480.9,42.35,LEFT,2.54,107432,107669,238,458.8,31.6,486.8,42.3
1,2,RIGHT,435,108015,108118,104,628.1,31.65,480.9,42.35,LEFT,1.19,108139,108421,283,591.1,31.6,472.2,42.2,LEFT,2.81,107705,107769,65,539.2,31.6,486.8,42.2
1,2,RIGHT,436,108139,108421,283,591.1,31.6,472.2,42.2,LEFT,0.95,108437,108534,98,561.5,31.6,479.9,42.2,RIGHT,1.19,108015,108118,104,628.1,31.65,480.9,42.35
1,2,RIGHT,437,108437,108534,98,561.5,31.6,479.9,42.2,RIGHT,2.57,108561,108775,215,642.8,31.7,483,42.3,RIGHT,0.95,108139,108421,283,591.1,31.6,472.2,42.2
1,2,RIGHT,438,108561,108775,215,642.8,31.7,483,42.3,RIGHT,1.57,108794,108927,134,692.7,31.85,482.8,42.4,LEFT,2.57,108437,108534,98,561.5,31.6,479.9,42.2
1,2,RIGHT,439,108794,108927,134,692.7,31.85,482.8,42.4,.,0.5,108937,109134,198,676.9,31.8,483,42.4,LEFT,1.57,108561,108775,215,642.8,31.7,483,42.3
1,2,RIGHT,440,108937,109134,198,676.9,31.8,483,42.4,RIGHT,1.38,109153,109314,162,720.8,31.9,479,42.5,.,0.5,108794,108927,134,692.7,31.85,482.8,42.4
1,2,RIGHT,441,109153,109314,162,720.8,31.9,479,42.5,RIGHT,1.52,109332,109445,114,769.5,32.15,481.1,42.6,LEFT,1.38,108937,109134,198,676.9,31.8,483,42.4
1,2,RIGHT,442,109332,109445,114,769.5,32.15,481.1,42.6,LEFT,0.58,109639,109936,298,751.6,32.2,488.2,42.8,LEFT,1.52,109153,109314,162,720.8,31.9,479,42.5
1,2,RIGHT,443,109639,109936,298,751.6,32.2,488.2,42.8,LEFT,1.6,109956,110171,216,700.4,31.9,484.2,42.45,RIGHT,0.58,109332,109445,114,769.5,32.15,481.1,42.6
1,2,RIGHT,444,109956,110171,216,700.4,31.9,484.2,42.45,RIGHT,1.88,110193,110370,178,760.6,32.1,481.4,42.6,RIGHT,1.6,109639,109936,298,751.6,32.2,488.2,42.8
1,2,RIGHT,445,110193,110370,178,760.6,32.1,481.4,42.6,RIGHT,2.41,110404,110696,293,838.4,32.6,483.2,42.9,LEFT,1.88,109956,110171,216,700.4,31.9,484.2,42.45
1,2,RIGHT,446,110404,110696,293,838.4,32.6,483.2,42.9,RIGHT,1.64,110717,110829,113,892,32.95,479.6,43.1,LEFT,2.41,110193,110370,178,760.6,32.1,481.4,42.6
1,2,RIGHT,447,110717,110829,113,892,32.95,479.6,43.1,LEFT,2.22,110859,111192,334,819.4,32.45,480.7,42.8,LEFT,1.64,110404,110696,293,838.4,32.6,483.2,42.9
1,2,RIGHT,448,110859,111192,334,819.4,32.45,480.7,42.8,RIGHT,1.91,111215,111291,77,881.6,32.85,483.9,43.05,RIGHT,2.22,110717,110829,113,892,32.95,479.6,43.1
1,2,RIGHT,449,111215,111291,77,881.6,32.85,483.9,43.05,.,0.43,111520,112028,509,869,32.85,475.9,43.1,LEFT,1.91,110859,111192,334,819.4,32.45,480.7,42.8
1,2,RIGHT,450,111520,112028,509,869,32.85,475.9,43.1,RIGHT,1.02,112041,112579,539,902.7,33.05,477.7,43.15,.,0.43,111215,111291,77,881.6,32.85,483.9,43.05
1,2,RIGHT,451,112041,112579,539,902.7,33.05,477.7,43.15,RIGHT,1.63,112600,112825,226,957,33.45,476.1,43.4,LEFT,1.02,111520,112028,509,869,32.85,475.9,43.1
