RECORDING_SESSION_LABEL,TRIAL_INDEX,EYE_USED,CURRENT_FIX_INDEX,CURRENT_FIX_START,CURRENT_FIX_END,CURRENT_FIX_DURATION,CURRENT_FIX_X,CURRENT_FIX_X_RESOLUTION,CURRENT_FIX_Y,CURRENT_FIX_Y_RESOLUTION,NEXT_FIX_DIRECTION,NEXT_FIX_DISTANCE,NEXT_FIX_START,NEXT_FIX_END,NEXT_FIX_DURATION,NEXT_FIX_X,NEXT_FIX_X_RESOLUTION,NEXT_FIX_Y,NEXT_FIX_Y_RESOLUTION,PREVIOUS_FIX_DIRECTION,PREVIOUS_FIX_DISTANCE,PREVIOUS_FIX_START,PREVIOUS_FIX_END,PREVIOUS_FIX_DURATION,PREVIOUS_FIX_X,PREVIOUS_FIX_X_RESOLUTION,PREVIOUS_FIX_Y,PREVIOUS_FIX_Y_RESOLUTION
7,1,RIGHT,67,17945,18201,257,558.1,31.3,182.7,41.4,RIGHT,2.21,18227,18493,267,627.3,31.4,181.8,41.5,LEFT,1.36,17443,17919,477,515.6,31.2,182.5,41.4
7,1,RIGHT,68,18227,18493,267,627.3,31.4,181.8,41.5,RIGHT,4.47,18524,18719,196,768.1,31.9,163.5,41.8,LEFT,2.21,17945,18201,257,558.1,31.3,182.7,41.4
7,1,RIGHT,69,18524,18719,196,768.1,31.9,163.5,41.8,LEFT,1.65,18745,19048,304,715.8,31.6,166.1,41.65,LEFT,4.47,18227,18493,267,627.3,31.4,181.8,41.5
7,1,RIGHT,70,18745,19048,304,715.8,31.6,166.1,41.65,RIGHT,1.72,19209,19342,134,770.4,31.95,163.1,41.85,RIGHT,1.65,18524,18719,196,768.1,31.9,163.5,41.8
7,1,RIGHT,71,19209,19342,134,770.4,31.95,163.1,41.85,RIGHT,1.68,19368,19734,367,823.9,32.25,170.6,42.05,LEFT,1.72,18745,19048,304,715.8,31.6,166.1,41.65
7,1,RIGHT,72,19368,19734,367,823.9,32.25,170.6,42.05,LEFT,21.14,19820,19962,143,140,32.55,216.5,42.25,LEFT,1.68,19209,19342,134,770.4,31.95,163.1,41.85
7,1,RIGHT,73,19820,19962,143,140,32.55,216.5,42.25,LEFT,0.93,19983,20259,277,110.5,32.85,225.3,42.5,RIGHT,21.14,19368,19734,367,823.9,32.25,170.6,42.05
7,1,RIGHT,74,19983,20259,277,110.5,32.85,225.3,42.5,RIGHT,2.27,20285,20635,351,184.3,32.3,220.7,42.1,RIGHT,0.93,19820,19962,143,140,32.55,216.5,42.25
7,1,RIGHT,75,20285,20635,351,184.3,32.3,220.7,42.1,RIGHT,2.45,20663,20903,241,262.9,31.85,224,41.8,LEFT,2.27,19983,20259,277,110.5,32.85,225.3,42.5
7,1,RIGHT,76,20663,20903,241,262.9,31.85,224,41.8,RIGHT,1.88,20929,21150,222,322.6,31.6,221.8,41.65,LEFT,2.45,20285,20635,351,184.3,32.3,220.7,42.1
7,1,RIGHT,77,20929,21150,222,322.6,31.6,221.8,41.65,RIGHT,1.64,21175,21508,334,374.3,31.4,223.4,41.55,LEFT,1.88,20663,20903,241,262.9,31.85,224,41.8
7,1,RIGHT,78,21175,21508,334,374.3,31.4,223.4,41.55,RIGHT,1.29,21535,21800,266,414.8,31.3,223.2,41.5,LEFT,1.64,20929,21150,222,322.6,31.6,221.8,41.65
7,1,RIGHT,79,21535,21800,266,414.8,31.3,223.2,41.5,RIGHT,3.21,21955,22304,350,515.1,31.3,233.1,41.45,LEFT,1.29,21175,21508,334,374.3,31.4,223.4,41.55
7,1,RIGHT,80,21955,22304,350,515.1,31.3,233.1,41.45,LEFT,2.23,22330,22592,263,445.4,31.3,226.1,41.5,LEFT,3.21,21535,21800,266,414.8,31.3,223.2,41.5
7,1,RIGHT,81,22330,22592,263,445.4,31.3,226.1,41.5,RIGHT,2.56,22618,22844,227,525.6,31.25,226.6,41.4,RIGHT,2.23,21955,22304,350,515.1,31.3,233.1,41.45
7,1,RIGHT,82,22618,22844,227,525.6,31.25,226.6,41.4,RIGHT,2.34,22871,23083,213,598.7,31.3,226,41.5,LEFT,2.56,22330,22592,263,445.4,31.3,226.1,41.5
7,1,RIGHT,83,22871,23083,213,598.7,31.3,226,41.5,RIGHT,2.04,23118,23266,149,662.7,31.5,222.7,41.6,LEFT,2.34,22618,22844,227,525.6,31.25,226.6,41.4
7,1,RIGHT,84,23118,23266,149,662.7,31.5,222.7,41.6,RIGHT,2.62,23443,23686,244,745.1,31.8,211.7,41.85,LEFT,2.04,22871,23083,213,598.7,31.3,226,41.5
7,1,RIGHT,85,23443,23686,244,745.1,31.8,211.7,41.85,RIGHT,1.51,23713,24070,358,793.3,32.05,211.3,42,LEFT,2.62,23118,23266,149,662.7,31.5,222.7,41.6
7,1,RIGHT,86,23713,24070,358,793.3,32.05,211.3,42,RIGHT,1.76,24096,24320,225,849.9,32.4,209.3,42.2,LEFT,1.51,23443,23686,244,745.1,31.8,211.7,41.85
7,1,RIGHT,87,24096,24320,225,849.9,32.4,209.3,42.2,RIGHT,1.66,24344,24508,165,903.8,32.75,206.2,42.4,LEFT,1.76,23713,24070,358,793.3,32.05,211.3,42
7,1,RIGHT,88,24344,24508,165,903.8,32.75,206.2,42.4,RIGHT,1.85,24535,24667,133,964.8,33.25,202.4,42.75,LEFT,1.66,24096,24320,225,849.9,32.4,209.3,42.2
7,1,RIGHT,89,24535,24667,133,964.8,33.25,202.4,42.75,LEFT,25.44,24759,24839,81,127.5,32.65,254.7,42.4,LEFT,1.85,24344,24508,165,903.8,32.75,206.2,42.4
7,1,RIGHT,90,24759,24839,81,127.5,32.65,254.7,42.4,LEFT,1.62,24876,25283,408,75.4,33.15,269.8,42.75,RIGHT,25.44,24535,24667,133,964.8,33.25,202.4,42.75
7,1,RIGHT,91,24876,25283,408,75.4,33.15,269.8,42.75,RIGHT,2.24,25317,25538,222,148.9,32.6,272.3,42.4,RIGHT,1.62,24759,24839,81,127.5,32.65,254.7,42.4
7,1,RIGHT,92,25317,25538,222,148.9,32.6,272.3,42.4,RIGHT,1.22,25572,25774,203,188.6,32.3,273.2,42.2,LEFT,2.24,24876,25283,408,75.4,33.15,269.8,42.75
7,1,RIGHT,93,25572,25774,203,188.6,32.3,273.2,42.2,RIGHT,1.11,25799,25984,186,224.3,32.05,270.8,42,LEFT,1.22,25317,25538,222,148.9,32.6,272.3,42.4
7,1,RIGHT,94,25799,25984,186,224.3,32.05,270.8,42,RIGHT,3.53,26013,26325,313,336.5,31.6,269.1,41.7,LEFT,1.11,25572,25774,203,188.6,32.3,273.2,42.2
7,1,RIGHT,95,26013,26325,313,336.5,31.6,269.1,41.7,RIGHT,1.79,26351,26670,320,392.9,31.4,272,41.6,LEFT,3.53,25799,25984,186,224.3,32.05,270.8,42
7,1,RIGHT,96,26351,26670,320,392.9,31.4,272,41.6,LEFT,2.4,26711,27069,359,317.1,31.7,273,41.8,LEFT,1.79,26013,26325,313,336.5,31.6,269.1,41.7
7,1,RIGHT,97,26711,27069,359,317.1,31.7,273,41.8,RIGHT,4.97,27126,27287,162,473.7,31.3,276.6,41.5,RIGHT,2.4,26351,26670,320,392.9,31.4,272,41.6
7,1,RIGHT,98,27126,27287,162,473.7,31.3,276.6,41.5,RIGHT,2.04,27322,27588,267,537.6,31.3,275.3,41.5,LEFT,4.97,26711,27069,359,317.1,31.7,273,41.8
7,1,RIGHT,99,27322,27588,267,537.6,31.3,275.3,41.5,RIGHT,3.22,27615,27907,293,638.5,31.4,268.4,41.6,LEFT,2.04,27126,27287,162,473.7,31.3,276.6,41.5
7,1,RIGHT,100,27615,27907,293,638.5,31.4,268.4,41.6,RIGHT,1.55,27941,28190,250,687.3,31.6,270.9,41.7,LEFT,3.22,27322,27588,267,537.6,31.3,275.3,41.5
7,1,RIGHT,101,27941,28190,250,687.3,31.6,270.9,41.7,LEFT,3.26,28233,28426,194,584.7,31.35,265.5,41.6,LEFT,1.55,27615,27907,293,638.5,31.4,268.4,41.6
7,1,RIGHT,102,28233,28426,194,584.7,31.35,265.5,41.6,RIGHT,3.52,28676,28915,240,695.5,31.6,270.8,41.7,RIGHT,3.26,27941,28190,250,687.3,31.6,270.9,41.7
7,1,RIGHT,103,28676,28915,240,695.5,31.6,270.8,41.7,RIGHT,0.74,28940,29236,297,718.7,31.7,273.7,41.8,LEFT,3.52,28233,28426,194,584.7,31.35,265.5,41.6
7,1,RIGHT,104,28940,29236,297,718.7,31.7,273.7,41.8,LEFT,2.8,29265,29475,211,630.5,31.4,271.8,41.6,LEFT,0.74,28676,28915,240,695.5,31.6,270.8,41.7
7,1,RIGHT,105,29265,29475,211,630.5,31.4,271.8,41.6,RIGHT,2.54,29502,29762,261,710.6,31.7,269.3,41.8,RIGHT,2.8,28940,29236,297,718.7,31.7,273.7,41.8
7,1,RIGHT,106,29502,29762,261,710.6,31.7,269.3,41.8,RIGHT,1.78,29787,30075,289,767,31.9,264.4,41.95,LEFT,2.54,29265,29475,211,630.5,31.4,271.8,41.6
7,1,RIGHT,107,29787,30075,289,767,31.9,264.4,41.95,RIGHT,2.75,30102,30350,249,855.3,32.4,258,42.3,LEFT,1.78,29502,29762,261,710.6,31.7,269.3,41.8
7,1,RIGHT,108,30102,30350,249,855.3,32.4,258,42.3,RIGHT,2.99,30382,30597,216,953.6,33.25,257.6,42.75,LEFT,2.75,29787,30075,289,767,31.9,264.4,41.95
7,1,RIGHT,109,30382,30597,216,953.6,33.25,257.6,42.75,LEFT,25.79,30698,30792,95,101.3,32.9,301.6,42.65,LEFT,2.99,30102,30350,249,855.3,32.4,258,42.3
7,1,RIGHT,110,30698,30792,95,101.3,32.9,301.6,42.65,LEFT,1.1,30817,31097,281,69.8,33.2,325,42.9,RIGHT,25.79,30382,30597,216,953.6,33.25,257.6,42.75
7,1,RIGHT,111,30817,31097,281,69.8,33.2,325,42.9,RIGHT,3.19,31124,31423,300,174.3,32.4,325.3,42.35,RIGHT,1.1,30698,30792,95,101.3,32.9,301.6,42.65
7,1,RIGHT,112,31124,31423,300,174.3,32.4,325.3,42.35,LEFT,1.3,31449,31637,189,132.4,32.75,333.4,42.6,LEFT,3.19,30817,31097,281,69.8,33.2,325,42.9
7,1,RIGHT,113,31449,31637,189,132.4,32.75,333.4,42.6,RIGHT,3.37,31676,32030,355,241.7,32.1,331.7,42.15,RIGHT,1.3,31124,31423,300,174.3,32.4,325.3,42.35
7,1,RIGHT,114,31676,32030,355,241.7,32.1,331.7,42.15,RIGHT,1.43,32055,32130,76,287.5,31.8,329.3,42,LEFT,3.37,31449,31637,189,132.4,32.75,333.4,42.6
7,1,RIGHT,115,32055,32130,76,287.5,31.8,329.3,42,RIGHT,1.18,32268,32469,202,325,31.65,326,41.95,LEFT,1.43,31676,32030,355,241.7,32.1,331.7,42.15
7,1,RIGHT,116,32268,32469,202,325,31.65,326,41.95,RIGHT,3.33,32496,32720,225,430,31.4,329.4,41.7,LEFT,1.18,32055,32130,76,287.5,31.8,329.3,42
7,1,RIGHT,117,32496,32720,225,430,31.4,329.4,41.7,LEFT,2.83,32760,32899,140,341.1,31.55,320.6,41.8,LEFT,3.33,32268,32469,202,325,31.65,326,41.95
7,1,RIGHT,118,32760,32899,140,341.1,31.55,320.6,41.8,RIGHT,3.45,32936,33125,190,449.5,31.4,325,41.7,RIGHT,2.83,32496,32720,225,430,31.4,329.4,41.7
7,1,RIGHT,119,32936,33125,190,449.5,31.4,325,41.7,RIGHT,1.47,33151,33336,186,495.6,31.3,327.2,41.65,LEFT,3.45,32760,32899,140,341.1,31.55,320.6,41.8
7,1,RIGHT,120,33151,33336,186,495.6,31.3,327.2,41.65,RIGHT,3.84,33365,33502,138,615.9,31.4,328,41.7,LEFT,1.47,32936,33125,190,449.5,31.4,325,41.7
7,1,RIGHT,121,33365,33502,138,615.9,31.4,328,41.7,LEFT,1.02,33528,33661,134,583.9,31.4,325.1,41.7,LEFT,3.84,33151,33336,186,495.6,31.3,327.2,41.65
7,1,RIGHT,122,33528,33661,134,583.9,31.4,325.1,41.7,RIGHT,4.03,33702,34167,466,711,31.7,325.2,41.9,RIGHT,1.02,33365,33502,138,615.9,31.4,328,41.7
7,1,RIGHT,123,33702,34167,466,711,31.7,325.2,41.9,RIGHT,3.5,34197,34376,180,823,32.3,317.4,42.25,LEFT,4.03,33528,33661,134,583.9,31.4,325.1,41.7
7,1,RIGHT,124,34197,34376,180,823,32.3,317.4,42.25,LEFT,0.8,34398,34562,165,797.4,32.1,315.1,42.1,LEFT,3.5,33702,34167,466,711,31.7,325.2,41.9
7,1,RIGHT,125,34398,34562,165,797.4,32.1,315.1,42.1,RIGHT,2.68,34590,34784,195,883.9,32.7,304.7,42.5,RIGHT,0.8,34197,34376,180,823,32.3,317.4,42.25
7,1,RIGHT,126,34590,34784,195,883.9,32.7,304.7,42.5,RIGHT,3.46,34815,34957,143,998.5,33.6,307.8,43.1,LEFT,2.68,34398,34562,165,797.4,32.1,315.1,42.1
7,1,RIGHT,127,34815,34957,143,998.5,33.6,307.8,43.1,LEFT,26.91,35041,35142,102,103.2,33,360.1,42.85,LEFT,3.46,34590,34784,195,883.9,32.7,304.7,42.5
7,1,RIGHT,128,35041,35142,102,103.2,33,360.1,42.85,LEFT,1.77,35169,35421,253,44.7,33.5,368,43.2,RIGHT,26.91,34815,34957,143,998.5,33.6,307.8,43.1
7,1,RIGHT,129,35169,35421,253,44.7,33.5,368,43.2,RIGHT,2.03,35446,35597,152,112,32.9,361.6,42.8,RIGHT,1.77,35041,35142,102,103.2,33,360.1,42.85
