RECORDING_SESSION_LABEL,TRIAL_INDEX,EYE_USED,CURRENT_FIX_INDEX,CURRENT_FIX_START,CURRENT_FIX_END,CURRENT_FIX_DURATION,CURRENT_FIX_X,CURRENT_FIX_X_RESOLUTION,CURRENT_FIX_Y,CURRENT_FIX_Y_RESOLUTION,NEXT_FIX_DIRECTION,NEXT_FIX_DISTANCE,NEXT_FIX_START,NEXT_FIX_END,NEXT_FIX_DURATION,NEXT_FIX_X,NEXT_FIX_X_RESOLUTION,NEXT_FIX_Y,NEXT_FIX_Y_RESOLUTION,PREVIOUS_FIX_DIRECTION,PREVIOUS_FIX_DISTANCE,PREVIOUS_FIX_START,PREVIOUS_FIX_END,PREVIOUS_FIX_DURATION,PREVIOUS_FIX_X,PREVIOUS_FIX_X_RESOLUTION,PREVIOUS_FIX_Y,PREVIOUS_FIX_Y_RESOLUTION
2,1,RIGHT,24,7403,7525,123,176.6,32.3,77.1,42.1,LEFT,3.78,7553,7819,267,53.2,33.2,88.1,42.7,RIGHT,24.92,7157,7305,149,994.8,33.5,8.8,43
2,1,RIGHT,25,7553,7819,267,53.2,33.2,88.1,42.7,RIGHT,1.16,7842,8144,303,91.5,32.95,84.3,42.5,RIGHT,3.78,7403,7525,123,176.6,32.3,77.1,42.1
2,1,RIGHT,26,7842,8144,303,91.5,32.95,84.3,42.5,.,0.27,8160,8619,460,83.6,33.05,90,42.55,LEFT,1.16,7553,7819,267,53.2,33.2,88.1,42.7
2,1,RIGHT,27,8160,8619,460,83.6,33.05,90,42.55,RIGHT,0.74,8637,8943,307,108.1,32.9,91.4,42.5,.,0.27,7842,8144,303,91.5,32.95,84.3,42.5
2,1,RIGHT,28,8637,8943,307,108.1,32.9,91.4,42.5,RIGHT,1.34,8977,9301,325,152,32.55,89.5,42.25,LEFT,0.74,8160,8619,460,83.6,33.05,90,42.55
2,1,RIGHT,29,8977,9301,325,152,32.55,89.5,42.25,LEFT,0.53,9317,9519,203,134.7,32.7,90.4,42.35,LEFT,1.34,8637,8943,307,108.1,32.9,91.4,42.5
2,1,RIGHT,30,9317,9519,203,134.7,32.7,90.4,42.35,RIGHT,3.59,9572,9721,150,250.5,31.9,99.2,41.85,RIGHT,0.53,8977,9301,325,152,32.55,89.5,42.25
2,1,RIGHT,31,9572,9721,150,250.5,31.9,99.2,41.85,LEFT,1.1,9741,10030,290,215.9,32.1,91.3,42,LEFT,3.59,9317,9519,203,134.7,32.7,90.4,42.35
2,1,RIGHT,32,9741,10030,290,215.9,32.1,91.3,42,RIGHT,3.29,10657,10825,169,320.7,31.6,95.2,41.6,RIGHT,1.1,9572,9721,150,250.5,31.9,99.2,41.85
2,1,RIGHT,33,10657,10825,169,320.7,31.6,95.2,41.6,RIGHT,0.67,11607,11856,250,341.4,31.5,100.6,41.6,LEFT,3.29,9741,10030,290,215.9,32.1,91.3,42
2,1,RIGHT,34,11607,11856,250,341.4,31.5,100.6,41.6,RIGHT,1.98,11888,12192,305,403.2,31.4,91.6,41.5,LEFT,0.67,10657,10825,169,320.7,31.6,95.2,41.6
2,1,RIGHT,35,11888,12192,305,403.2,31.4,91.6,41.5,.,0.42,12862,13127,266,415.2,31.3,98.7,41.5,LEFT,1.98,11607,11856,250,341.4,31.5,100.6,41.6
2,1,RIGHT,36,12862,13127,266,415.2,31.3,98.7,41.5,RIGHT,2.07,13833,14212,380,479.5,31.2,88.7,41.4,.,0.42,11888,12192,305,403.2,31.4,91.6,41.5
2,1,RIGHT,37,13833,14212,380,479.5,31.2,88.7,41.4,RIGHT,2.99,14815,15134,320,571.5,31.3,109.8,41.4,LEFT,2.07,12862,13127,266,415.2,31.3,98.7,41.5
2,1,RIGHT,38,14815,15134,320,571.5,31.3,109.8,41.4,LEFT,0.77,16139,16316,178,547.7,31.2,106.2,41.4,LEFT,2.99,13833,14212,380,479.5,31.2,88.7,41.4
2,1,RIGHT,39,16139,16316,178,547.7,31.2,106.2,41.4,RIGHT,1.09,16339,16651,313,581.8,31.3,105.5,41.4,RIGHT,0.77,14815,15134,320,571.5,31.3,109.8,41.4
2,1,RIGHT,40,16339,16651,313,581.8,31.3,105.5,41.4,.,0.22,17953,18285,333,588.8,31.3,105.7,41.4,LEFT,1.09,16139,16316,178,547.7,31.2,106.2,41.4
2,1,RIGHT,41,17953,18285,333,588.8,31.3,105.7,41.4,RIGHT,0.66,18862,19158,297,608.7,31.3,97.9,41.4,.,0.22,16339,16651,313,581.8,31.3,105.5,41.4
2,1,RIGHT,42,18862,19158,297,608.7,31.3,97.9,41.4,RIGHT,1.02,19187,19427,241,640.5,31.4,103.8,41.5,LEFT,0.66,17953,18285,333,588.8,31.3,105.7,41.4
2,1,RIGHT,43,19187,19427,241,640.5,31.4,103.8,41.5,RIGHT,0.79,19445,19865,421,665,31.5,109.1,41.5,LEFT,1.02,18862,19158,297,608.7,31.3,97.9,41.4
2,1,RIGHT,44,19445,19865,421,665,31.5,109.1,41.5,RIGHT,0.95,19880,20146,267,694.8,31.5,107.1,41.6,LEFT,0.79,19187,19427,241,640.5,31.4,103.8,41.5
2,1,RIGHT,45,19880,20146,267,694.8,31.5,107.1,41.6,.,0.4,20157,20606,450,682.3,31.5,104.7,41.55,LEFT,0.95,19445,19865,421,665,31.5,109.1,41.5
2,1,RIGHT,46,20157,20606,450,682.3,31.5,104.7,41.55,RIGHT,3.36,21441,21857,417,788.9,32,104.9,41.9,.,0.4,19880,20146,267,694.8,31.5,107.1,41.6
2,1,RIGHT,47,21441,21857,417,788.9,32,104.9,41.9,LEFT,0.73,21872,22158,287,766.3,31.85,97.4,41.8,LEFT,3.36,20157,20606,450,682.3,31.5,104.7,41.55
2,1,RIGHT,48,21872,22158,287,766.3,31.85,97.4,41.8,RIGHT,1.07,22176,22708,533,800.4,32.1,92.7,41.95,RIGHT,0.73,21441,21857,417,788.9,32,104.9,41.9
2,1,RIGHT,49,22176,22708,533,800.4,32.1,92.7,41.95,RIGHT,1.6,22732,23087,356,851.5,32.4,101.8,42.15,LEFT,1.07,21872,22158,287,766.3,31.85,97.4,41.8
2,1,RIGHT,50,22732,23087,356,851.5,32.4,101.8,42.15,RIGHT,1.42,23106,23403,298,897.4,32.75,94.2,42.4,LEFT,1.6,22176,22708,533,800.4,32.1,92.7,41.95
2,1,RIGHT,51,23106,23403,298,897.4,32.75,94.2,42.4,RIGHT,1.19,23421,23804,384,936.3,33.05,98.4,42.6,LEFT,1.42,22732,23087,356,851.5,32.4,101.8,42.15
2,1,RIGHT,52,23421,23804,384,936.3,33.05,98.4,42.6,LEFT,25.08,24104,24316,213,109.5,32.9,130.3,42.5,LEFT,1.19,23106,23403,298,897.4,32.75,94.2,42.4
2,1,RIGHT,53,24104,24316,213,109.5,32.9,130.3,42.5,LEFT,1.6,24341,24744,404,56.8,33.2,133.3,42.7,RIGHT,25.08,23421,23804,384,936.3,33.05,98.4,42.6
2,1,RIGHT,54,24341,24744,404,56.8,33.2,133.3,42.7,RIGHT,2.28,24778,24995,218,131.8,32.65,134,42.3,RIGHT,1.6,24104,24316,213,109.5,32.9,130.3,42.5
2,1,RIGHT,55,24778,24995,218,131.8,32.65,134,42.3,LEFT,0.68,25011,25367,357,109.4,32.8,134,42.4,LEFT,2.28,24341,24744,404,56.8,33.2,133.3,42.7
2,1,RIGHT,56,25011,25367,357,109.4,32.8,134,42.4,RIGHT,0.59,25387,25667,281,128.7,32.7,135.9,42.3,RIGHT,0.68,24778,24995,218,131.8,32.65,134,42.3
2,1,RIGHT,57,25387,25667,281,128.7,32.7,135.9,42.3,.,0.21,26632,26861,230,135.7,32.6,135.4,42.3,LEFT,0.59,25011,25367,357,109.4,32.8,134,42.4
2,1,RIGHT,58,26632,26861,230,135.7,32.6,135.4,42.3,.,0.33,26870,27107,238,125,32.65,137,42.3,.,0.21,25387,25667,281,128.7,32.7,135.9,42.3
2,1,RIGHT,59,26870,27107,238,125,32.65,137,42.3,RIGHT,4.03,28082,28498,417,255.2,31.9,134.7,41.8,.,0.33,26632,26861,230,135.7,32.6,135.4,42.3
2,1,RIGHT,60,28082,28498,417,255.2,31.9,134.7,41.8,RIGHT,1.99,28525,28971,447,318.5,31.6,137.1,41.6,LEFT,4.03,26870,27107,238,125,32.65,137,42.3
2,1,RIGHT,61,28525,28971,447,318.5,31.6,137.1,41.6,RIGHT,1.29,28990,29455,466,359.3,31.5,137.9,41.5,LEFT,1.99,28082,28498,417,255.2,31.9,134.7,41.8
2,1,RIGHT,62,28990,29455,466,359.3,31.5,137.9,41.5,RIGHT,1.94,29478,29871,394,420.2,31.3,140.3,41.4,LEFT,1.29,28525,28971,447,318.5,31.6,137.1,41.6
2,1,RIGHT,63,29478,29871,394,420.2,31.3,140.3,41.4,LEFT,0.56,29884,30095,212,402.8,31.4,143.3,41.5,LEFT,1.94,28990,29455,466,359.3,31.5,137.9,41.5
2,1,RIGHT,64,29884,30095,212,402.8,31.4,143.3,41.5,RIGHT,2.69,30929,31313,385,487,31.2,144.6,41.4,RIGHT,0.56,29478,29871,394,420.2,31.3,140.3,41.4
2,1,RIGHT,65,30929,31313,385,487,31.2,144.6,41.4,RIGHT,2.16,31338,31733,396,554.4,31.2,150.1,41.4,LEFT,2.69,29884,30095,212,402.8,31.4,143.3,41.5
2,1,RIGHT,66,31338,31733,396,554.4,31.2,150.1,41.4,RIGHT,1.81,31756,32060,305,610.8,31.3,147.1,41.4,LEFT,2.16,30929,31313,385,487,31.2,144.6,41.4
2,1,RIGHT,67,31756,32060,305,610.8,31.3,147.1,41.4,RIGHT,1.72,32082,32383,302,664.7,31.5,144.5,41.5,LEFT,1.81,31338,31733,396,554.4,31.2,150.1,41.4
2,1,RIGHT,68,32082,32383,302,664.7,31.5,144.5,41.5,LEFT,1.35,32414,32641,228,622.2,31.35,145.1,41.5,LEFT,1.72,31756,32060,305,610.8,31.3,147.1,41.4
2,1,RIGHT,69,32414,32641,228,622.2,31.35,145.1,41.5,RIGHT,1.31,32662,33010,349,663.3,31.5,148.3,41.5,RIGHT,1.35,32082,32383,302,664.7,31.5,144.5,41.5
2,1,RIGHT,70,32662,33010,349,663.3,31.5,148.3,41.5,LEFT,0.74,33030,33267,238,640.1,31.4,149.5,41.5,LEFT,1.31,32414,32641,228,622.2,31.35,145.1,41.5
2,1,RIGHT,71,33030,33267,238,640.1,31.4,149.5,41.5,RIGHT,1.43,33291,33581,291,685.1,31.5,151.5,41.6,RIGHT,0.74,32662,33010,349,663.3,31.5,148.3,41.5
2,1,RIGHT,72,33291,33581,291,685.1,31.5,151.5,41.6,RIGHT,1.77,33603,33940,338,740.5,31.8,139.6,41.7,LEFT,1.43,33030,33267,238,640.1,31.4,149.5,41.5
2,1,RIGHT,73,33603,33940,338,740.5,31.8,139.6,41.7,RIGHT,1.08,33959,34232,274,774.9,31.95,137.8,41.85,LEFT,1.77,33291,33581,291,685.1,31.5,151.5,41.6
2,1,RIGHT,74,33959,34232,274,774.9,31.95,137.8,41.85,.,0.45,34241,34501,261,760.7,31.85,138.9,41.8,LEFT,1.08,33603,33940,338,740.5,31.8,139.6,41.7
2,1,RIGHT,75,34241,34501,261,760.7,31.85,138.9,41.8,RIGHT,1.3,34521,34790,270,802.3,32.1,142.2,41.95,.,0.45,33959,34232,274,774.9,31.95,137.8,41.85
2,1,RIGHT,76,34521,34790,270,802.3,32.1,142.2,41.95,RIGHT,1.4,34810,34994,185,847.2,32.3,137.3,42.1,LEFT,1.3,34241,34501,261,760.7,31.85,138.9,41.8
2,1,RIGHT,77,34810,34994,185,847.2,32.3,137.3,42.1,RIGHT,1.92,35017,35166,150,909.6,32.75,136,42.35,LEFT,1.4,34521,34790,270,802.3,32.1,142.2,41.95
2,1,RIGHT,78,35017,35166,150,909.6,32.75,136,42.35,LEFT,0.67,35411,35742,332,891.4,32.6,152.1,42.3,LEFT,1.92,34810,34994,185,847.2,32.3,137.3,42.1
2,1,RIGHT,79,35411,35742,332,891.4,32.6,152.1,42.3,LEFT,0.54,35754,35943,190,874.7,32.5,145.2,42.2,RIGHT,0.67,35017,35166,150,909.6,32.75,136,42.35
2,1,RIGHT,80,35754,35943,190,874.7,32.5,145.2,42.2,RIGHT,2.38,35967,36356,390,952.3,33.15,134.1,42.6,RIGHT,0.54,35411,35742,332,891.4,32.6,152.1,42.3
2,1,RIGHT,81,35967,36356,390,952.3,33.15,134.1,42.6,LEFT,24,36450,36591,142,166.2,32.4,169.8,42.15,LEFT,2.38,35754,35943,190,874.7,32.5,145.2,42.2
2,1,RIGHT,82,36450,36591,142,166.2,32.4,169.8,42.15,LEFT,3.42,36620,36809,190,55,33.3,189.2,42.7,RIGHT,24,35967,36356,390,952.3,33.15,134.1,42.6
2,1,RIGHT,83,36620,36809,190,55,33.3,189.2,42.7,RIGHT,0.64,36826,37114,289,75.4,33,181.1,42.55,RIGHT,3.42,36450,36591,142,166.2,32.4,169.8,42.15
2,1,RIGHT,84,36826,37114,289,75.4,33,181.1,42.55,RIGHT,1.11,37136,37415,280,111.7,32.8,174.3,42.4,LEFT,0.64,36620,36809,190,55,33.3,189.2,42.7
2,1,RIGHT,85,37136,37415,280,111.7,32.8,174.3,42.4,.,0.27,37432,37869,438,102.9,32.8,176.2,42.4,LEFT,1.11,36826,37114,289,75.4,33,181.1,42.55
2,1,RIGHT,86,37432,37869,438,102.9,32.8,176.2,42.4,RIGHT,1.25,37898,38114,217,143.9,32.55,176.4,42.25,.,0.27,37136,37415,280,111.7,32.8,174.3,42.4
2,1,RIGHT,87,37898,38114,217,143.9,32.55,176.4,42.25,LEFT,0.64,38133,38482,350,123.1,32.7,178.9,42.35,LEFT,1.25,37432,37869,438,102.9,32.8,176.2,42.4
2,1,RIGHT,88,38133,38482,350,123.1,32.7,178.9,42.35,RIGHT,2.27,38508,38814,307,196.6,32.2,187.8,42,RIGHT,0.64,37898,38114,217,143.9,32.55,176.4,42.25
2,1,RIGHT,89,38508,38814,307,196.6,32.2,187.8,42,DOWN,1.02,39018,39213,196,197.4,32.25,230.6,42.1,LEFT,2.27,38133,38482,350,123.1,32.7,178.9,42.35
2,1,RIGHT,90,39018,39213,196,197.4,32.25,230.6,42.1,UP,0.94,39229,39457,229,193.9,32.2,191.2,42.05,UP,1.02,38508,38814,307,196.6,32.2,187.8,42
2,1,RIGHT,91,39229,39457,229,193.9,32.2,191.2,42.05,LEFT,1.83,39484,39785,302,134.7,32.6,185.5,42.3,DOWN,0.94,39018,39213,196,197.4,32.25,230.6,42.1
2,1,RIGHT,92,39484,39785,302,134.7,32.6,185.5,42.3,RIGHT,1.73,39810,40188,379,190.6,32.2,185.3,42,RIGHT,1.83,39229,39457,229,193.9,32.2,191.2,42.05
2,1,RIGHT,93,39810,40188,379,190.6,32.2,185.3,42,RIGHT,2.55,40216,40454,239,272,31.8,190.3,41.8,LEFT,1.73,39484,39785,302,134.7,32.6,185.5,42.3
2,1,RIGHT,94,40216,40454,239,272,31.8,190.3,41.8,.,0.38,40468,40805,338,260,31.9,192.5,41.8,LEFT,2.55,39810,40188,379,190.6,32.2,185.3,42
2,1,RIGHT,95,40468,40805,338,260,31.9,192.5,41.8,RIGHT,2.06,40841,41108,268,325.2,31.6,196.9,41.6,.,0.38,40216,40454,239,272,31.8,190.3,41.8
2,1,RIGHT,96,40841,41108,268,325.2,31.6,196.9,41.6,RIGHT,1.26,41130,41455,326,364.5,31.4,189.8,41.5,LEFT,2.06,40468,40805,338,260,31.9,192.5,41.8
2,1,RIGHT,97,41130,41455,326,364.5,31.4,189.8,41.5,LEFT,1.09,41475,41789,315,330.2,31.5,191.6,41.6,LEFT,1.26,40841,41108,268,325.2,31.6,196.9,41.6
2,1,RIGHT,98,41475,41789,315,330.2,31.5,191.6,41.6,LEFT,1.3,41810,41940,131,289.2,31.7,193.1,41.7,RIGHT,1.09,41130,41455,326,364.5,31.4,189.8,41.5
2,1,RIGHT,99,41810,41940,131,289.2,31.7,193.1,41.7,RIGHT,2.25,42194,42599,406,359.5,31.5,208.2,41.6,RIGHT,1.3,41475,41789,315,330.2,31.5,191.6,41.6
2,1,RIGHT,100,42194,42599,406,359.5,31.5,208.2,41.6,LEFT,1.08,42617,42920,304,327.8,31.6,191.8,41.6,LEFT,2.25,41810,41940,131,289.2,31.7,193.1,41.7
2,1,RIGHT,101,42617,42920,304,327.8,31.6,191.8,41.6,RIGHT,1.24,42952,43337,386,367,31.45,191.4,41.5,RIGHT,1.08,42194,42599,406,359.5,31.5,208.2,41.6
2,1,RIGHT,102,42952,43337,386,367,31.45,191.4,41.5,LEFT,1.15,43359,43658,300,330.8,31.6,194,41.6,LEFT,1.24,42617,42920,304,327.8,31.6,191.8,41.6
2,1,RIGHT,103,43359,43658,300,330.8,31.6,194,41.6,RIGHT,2.76,44266,44631,366,417.7,31.3,196.6,41.45,RIGHT,1.15,42952,43337,386,367,31.45,191.4,41.5
2,1,RIGHT,104,44266,44631,366,417.7,31.3,196.6,41.45,RIGHT,1.3,44650,44792,143,458.5,31.3,194.1,41.4,LEFT,2.76,43359,43658,300,330.8,31.6,194,41.6
2,1,RIGHT,105,44650,44792,143,458.5,31.3,194.1,41.4,RIGHT,1.78,44816,45154,339,514.1,31.2,191.4,41.4,LEFT,1.3,44266,44631,366,417.7,31.3,196.6,41.45
2,1,RIGHT,106,44816,45154,339,514.1,31.2,191.4,41.4,RIGHT,1.95,45179,45449,271,574.9,31.3,186.3,41.4,LEFT,1.78,44650,44792,143,458.5,31.3,194.1,41.4
2,1,RIGHT,107,45179,45449,271,574.9,31.3,186.3,41.4,RIGHT,1.16,45468,45728,261,611.2,31.3,190,41.5,LEFT,1.95,44816,45154,339,514.1,31.2,191.4,41.4
2,1,RIGHT,108,45468,45728,261,611.2,31.3,190,41.5,RIGHT,1.92,45751,45935,185,671.5,31.5,186.6,41.6,LEFT,1.16,45179,45449,271,574.9,31.3,186.3,41.4
2,1,RIGHT,109,45751,45935,185,671.5,31.5,186.6,41.6,RIGHT,2.7,45960,46477,518,757,31.85,185.4,41.8,LEFT,1.92,45468,45728,261,611.2,31.3,190,41.5
2,1,RIGHT,110,45960,46477,518,757,31.85,185.4,41.8,RIGHT,2.46,46500,46674,175,836,32.3,184.8,42.1,LEFT,2.7,45751,45935,185,671.5,31.5,186.6,41.6
2,1,RIGHT,111,46500,46674,175,836,32.3,184.8,42.1,LEFT,1.15,46694,46965,272,801,32.05,200.5,41.9,LEFT,2.46,45960,46477,518,757,31.85,185.4,41.8
2,1,RIGHT,112,46694,46965,272,801,32.05,200.5,41.9,RIGHT,2,46990,47172,183,865.4,32.45,202.5,42.2,RIGHT,1.15,46500,46674,175,836,32.3,184.8,42.1
2,1,RIGHT,113,46990,47172,183,865.4,32.45,202.5,42.2,LEFT,8.02,47298,47572,275,612.5,31.3,154.3,41.4,LEFT,2,46694,46965,272,801,32.05,200.5,41.9
2,1,RIGHT,114,47298,47572,275,612.5,31.3,154.3,41.4,LEFT,2.45,47597,47789,193,536.3,31.2,143.1,41.4,RIGHT,8.02,46990,47172,183,865.4,32.45,202.5,42.2
2,1,RIGHT,115,47597,47789,193,536.3,31.2,143.1,41.4,RIGHT,8.02,47833,48069,237,781.6,32,58.8,41.9,RIGHT,2.45,47298,47572,275,612.5,31.3,154.3,41.4
2,1,RIGHT,116,47833,48069,237,781.6,32,58.8,41.9,RIGHT,5.02,48110,48404,295,944.1,33.15,35.8,42.7,LEFT,8.02,47597,47789,193,536.3,31.2,143.1,41.4
2,1,RIGHT,117,48110,48404,295,944.1,33.15,35.8,42.7,LEFT,12.22,48693,48868,176,552.4,31.25,86.3,41.4,LEFT,5.02,47833,48069,237,781.6,32,58.8,41.9
2,1,RIGHT,118,48693,48868,176,552.4,31.25,86.3,41.4,LEFT,1.72,48894,49048,155,498.6,31.2,84.5,41.4,RIGHT,12.22,48110,48404,295,944.1,33.15,35.8,42.7
2,1,RIGHT,119,48894,49048,155,498.6,31.2,84.5,41.4,RIGHT,1.42,49070,49267,198,543,31.2,85.2,41.4,RIGHT,1.72,48693,48868,176,552.4,31.25,86.3,41.4
2,1,RIGHT,120,49070,49267,198,543,31.2,85.2,41.4,RIGHT,1.97,49291,49534,244,604.4,31.3,81.2,41.45,LEFT,1.42,48894,49048,155,498.6,31.2,84.5,41.4
2,1,RIGHT,121,49291,49534,244,604.4,31.3,81.2,41.45,RIGHT,2.88,49560,49711,152,695,31.6,85.2,41.6,LEFT,1.97,49070,49267,198,543,31.2,85.2,41.4
2,1,RIGHT,122,49560,49711,152,695,31.6,85.2,41.6,LEFT,18.53,49876,50042,167,99.2,32.85,34.7,42.5,LEFT,2.88,49291,49534,244,604.4,31.3,81.2,41.45
2,1,RIGHT,123,49876,50042,167,99.2,32.85,34.7,42.5,RIGHT,1.9,50076,50293,218,160.4,32.45,47.8,42.2,RIGHT,18.53,49560,49711,152,695,31.6,85.2,41.6
2,1,RIGHT,124,50076,50293,218,160.4,32.45,47.8,42.2,RIGHT,1.71,50318,50533,216,215.7,32.1,49.5,42,LEFT,1.9,49876,50042,167,99.2,32.85,34.7,42.5
2,1,RIGHT,125,50318,50533,216,215.7,32.1,49.5,42,RIGHT,1.83,50564,50789,226,274.1,31.85,47.9,41.8,LEFT,1.71,50076,50293,218,160.4,32.45,47.8,42.2
2,1,RIGHT,126,50564,50789,226,274.1,31.85,47.9,41.8,RIGHT,3.57,50818,51188,371,387.1,31.4,43.1,41.55,LEFT,1.83,50318,50533,216,215.7,32.1,49.5,42
2,1,RIGHT,127,50818,51188,371,387.1,31.4,43.1,41.55,RIGHT,2.53,51215,51423,209,466.4,31.3,47.6,41.4,LEFT,3.57,50564,50789,226,274.1,31.85,47.9,41.8
2,1,RIGHT,128,51215,51423,209,466.4,31.3,47.6,41.4,LEFT,0.96,51443,51765,323,436.5,31.3,50.5,41.5,LEFT,2.53,50818,51188,371,387.1,31.4,43.1,41.55
2,1,RIGHT,129,51443,51765,323,436.5,31.3,50.5,41.5,RIGHT,4.45,51802,51971,170,575.8,31.3,51.6,41.5,RIGHT,0.96,51215,51423,209,466.4,31.3,47.6,41.4
2,1,RIGHT,130,51802,51971,170,575.8,31.3,51.6,41.5,LEFT,1.05,51992,52353,362,543.2,31.3,45.3,41.4,LEFT,4.45,51443,51765,323,436.5,31.3,50.5,41.5
