RECORDING_SESSION_LABEL,TRIAL_INDEX,EYE_USED,CURRENT_FIX_INDEX,CURRENT_FIX_START,CURRENT_FIX_END,CURRENT_FIX_DURATION,CURRENT_FIX_X,CURRENT_FIX_X_RESOLUTION,CURRENT_FIX_Y,CURRENT_FIX_Y_RESOLUTION,NEXT_FIX_DIRECTION,NEXT_FIX_DISTANCE,NEXT_FIX_START,NEXT_FIX_END,NEXT_FIX_DURATION,NEXT_FIX_X,NEXT_FIX_X_RESOLUTION,NEXT_FIX_Y,NEXT_FIX_Y_RESOLUTION,PREVIOUS_FIX_DIRECTION,PREVIOUS_FIX_DISTANCE,PREVIOUS_FIX_START,PREVIOUS_FIX_END,PREVIOUS_FIX_DURATION,PREVIOUS_FIX_X,PREVIOUS_FIX_X_RESOLUTION,PREVIOUS_FIX_Y,PREVIOUS_FIX_Y_RESOLUTION
16,1,LEFT,11,2389,2487,99,431.8,31.3,55.2,41.5,RIGHT,2.73,2513,2646,134,517.1,31.2,59.1,41.4,LEFT,0.88,2113,2377,265,405.2,31.35,45.4,41.5
16,1,LEFT,12,2513,2646,134,517.1,31.2,59.1,41.4,RIGHT,4.42,2682,2946,265,655.4,31.45,68.8,41.55,LEFT,2.73,2389,2487,99,431.8,31.3,55.2,41.5
16,1,LEFT,13,2682,2946,265,655.4,31.45,68.8,41.55,RIGHT,2.28,2973,3098,126,727.2,31.7,72.8,41.7,LEFT,4.42,2513,2646,134,517.1,31.2,59.1,41.4
16,1,LEFT,14,2973,3098,126,727.2,31.7,72.8,41.7,RIGHT,2.13,3122,3524,403,794.8,32,63.5,41.9,LEFT,2.28,2682,2946,265,655.4,31.45,68.8,41.55
16,1,LEFT,15,3122,3524,403,794.8,32,63.5,41.9,LEFT,1.12,3541,3666,126,759.3,31.8,69,41.8,LEFT,2.13,2973,3098,126,727.2,31.7,72.8,41.7
16,1,LEFT,16,3541,3666,126,759.3,31.8,69,41.8,RIGHT,3.3,3697,3854,158,865.4,32.5,61.9,42.2,RIGHT,1.12,3122,3524,403,794.8,32,63.5,41.9
16,1,LEFT,17,3697,3854,158,865.4,32.5,61.9,42.2,.,0.32,3948,4040,93,873.6,32.55,53.6,42.3,LEFT,3.3,3541,3666,126,759.3,31.8,69,41.8
16,1,LEFT,18,3948,4040,93,873.6,32.55,53.6,42.3,LEFT,0.8,4136,4355,220,847.9,32.3,56.6,42.1,.,0.32,3697,3854,158,865.4,32.5,61.9,42.2
16,1,LEFT,19,4136,4355,220,847.9,32.3,56.6,42.1,RIGHT,3.6,4388,4542,155,964.6,33.3,32.6,42.8,RIGHT,0.8,3948,4040,93,873.6,32.55,53.6,42.3
16,1,LEFT,20,4388,4542,155,964.6,33.3,32.6,42.8,LEFT,25.52,4635,4765,131,123.1,32.75,90.6,42.35,LEFT,3.6,4136,4355,220,847.9,32.3,56.6,42.1
16,1,LEFT,21,4635,4765,131,123.1,32.75,90.6,42.35,LEFT,0.75,4781,5117,337,98.8,32.9,95.5,42.5,RIGHT,25.52,4388,4542,155,964.6,33.3,32.6,42.8
16,1,LEFT,22,4781,5117,337,98.8,32.9,95.5,42.5,RIGHT,1.45,5136,5274,139,146.1,32.5,89.5,42.25,RIGHT,0.75,4635,4765,131,123.1,32.75,90.6,42.35
16,1,LEFT,23,5136,5274,139,146.1,32.5,89.5,42.25,LEFT,2.12,5300,5534,235,76.8,33.1,97.8,42.6,LEFT,1.45,4781,5117,337,98.8,32.9,95.5,42.5
16,1,LEFT,24,5300,5534,235,76.8,33.1,97.8,42.6,RIGHT,2.59,5557,5694,138,160.9,32.45,83.2,42.2,RIGHT,2.12,5136,5274,139,146.1,32.5,89.5,42.25
16,1,LEFT,25,5557,5694,138,160.9,32.45,83.2,42.2,RIGHT,2.31,5718,5906,189,235.2,32,78.5,41.9,LEFT,2.59,5300,5534,235,76.8,33.1,97.8,42.6
16,1,LEFT,26,5718,5906,189,235.2,32,78.5,41.9,RIGHT,3.29,5937,6158,222,339.3,31.5,91.7,41.6,LEFT,2.31,5557,5694,138,160.9,32.45,83.2,42.2
16,1,LEFT,27,5937,6158,222,339.3,31.5,91.7,41.6,RIGHT,2.85,6186,6333,148,428.8,31.3,92,41.4,LEFT,3.29,5718,5906,189,235.2,32,78.5,41.9
16,1,LEFT,28,6186,6333,148,428.8,31.3,92,41.4,RIGHT,2.92,6362,6563,202,519.9,31.2,85.3,41.4,LEFT,2.85,5937,6158,222,339.3,31.5,91.7,41.6
16,1,LEFT,29,6362,6563,202,519.9,31.2,85.3,41.4,RIGHT,2.41,6589,6811,223,594.2,31.3,101,41.4,LEFT,2.92,6186,6333,148,428.8,31.3,92,41.4
16,1,LEFT,30,6589,6811,223,594.2,31.3,101,41.4,RIGHT,2.89,6838,7050,213,684,31.5,117.5,41.6,LEFT,2.41,6362,6563,202,519.9,31.2,85.3,41.4
16,1,LEFT,31,6838,7050,213,684,31.5,117.5,41.6,RIGHT,3.04,7081,7327,247,780.5,31.9,116.7,41.8,LEFT,2.89,6589,6811,223,594.2,31.3,101,41.4
16,1,LEFT,32,7081,7327,247,780.5,31.9,116.7,41.8,RIGHT,3.05,7357,7682,326,878.4,32.55,125.6,42.2,LEFT,3.04,6838,7050,213,684,31.5,117.5,41.6
16,1,LEFT,33,7357,7682,326,878.4,32.55,125.6,42.2,RIGHT,2.85,7710,7812,103,972,33.3,120.7,42.7,LEFT,3.05,7081,7327,247,780.5,31.9,116.7,41.8
16,1,LEFT,34,7710,7812,103,972,33.3,120.7,42.7,LEFT,24.94,7902,8000,99,152,32.5,159.6,42.2,LEFT,2.85,7357,7682,326,878.4,32.55,125.6,42.2
16,1,LEFT,35,7902,8000,99,152,32.5,159.6,42.2,LEFT,2.35,8024,8298,275,75,33.05,154.5,42.55,RIGHT,24.94,7710,7812,103,972,33.3,120.7,42.7
16,1,LEFT,36,8024,8298,275,75,33.05,154.5,42.55,RIGHT,0.98,8318,8448,131,104.5,32.85,137.7,42.4,RIGHT,2.35,7902,8000,99,152,32.5,159.6,42.2
16,1,LEFT,37,8318,8448,131,104.5,32.85,137.7,42.4,RIGHT,2.88,8474,8637,164,198.3,32.2,134.6,42,LEFT,0.98,8024,8298,275,75,33.05,154.5,42.55
16,1,LEFT,38,8474,8637,164,198.3,32.2,134.6,42,RIGHT,2.86,8739,8880,142,289.4,31.7,143.9,41.7,LEFT,2.88,8318,8448,131,104.5,32.85,137.7,42.4
16,1,LEFT,39,8739,8880,142,289.4,31.7,143.9,41.7,RIGHT,3.06,8908,9099,192,385.9,31.4,150.1,41.5,LEFT,2.86,8474,8637,164,198.3,32.2,134.6,42
16,1,LEFT,40,8908,9099,192,385.9,31.4,150.1,41.5,RIGHT,2.78,9125,9342,218,472.7,31.2,141.1,41.4,LEFT,3.06,8739,8880,142,289.4,31.7,143.9,41.7
16,1,LEFT,41,9125,9342,218,472.7,31.2,141.1,41.4,RIGHT,2.81,9372,9603,232,560.3,31.25,144.9,41.4,LEFT,2.78,8908,9099,192,385.9,31.4,150.1,41.5
16,1,LEFT,42,9372,9603,232,560.3,31.25,144.9,41.4,RIGHT,2.72,9631,9824,194,645.3,31.4,150.4,41.5,LEFT,2.81,9125,9342,218,472.7,31.2,141.1,41.4
16,1,LEFT,43,9631,9824,194,645.3,31.4,150.4,41.5,LEFT,0.6,9835,10079,245,626.7,31.4,147.4,41.5,LEFT,2.72,9372,9603,232,560.3,31.25,144.9,41.4
16,1,LEFT,44,9835,10079,245,626.7,31.4,147.4,41.5,RIGHT,2.88,10108,10379,272,717.1,31.6,154.7,41.6,RIGHT,0.6,9631,9824,194,645.3,31.4,150.4,41.5
16,1,LEFT,45,10108,10379,272,717.1,31.6,154.7,41.6,RIGHT,2.53,10406,10616,211,797.7,32,155,41.9,LEFT,2.88,9835,10079,245,626.7,31.4,147.4,41.5
16,1,LEFT,46,10406,10616,211,797.7,32,155,41.9,RIGHT,2.74,10645,10890,246,886.1,32.6,158.4,42.3,LEFT,2.53,10108,10379,272,717.1,31.6,154.7,41.6
16,1,LEFT,47,10645,10890,246,886.1,32.6,158.4,42.3,LEFT,1.72,10910,11147,238,830.4,32.25,156.5,42,LEFT,2.74,10406,10616,211,797.7,32,155,41.9
16,1,LEFT,48,10910,11147,238,830.4,32.25,156.5,42,RIGHT,1.02,11165,11285,121,863.5,32.45,157.4,42.2,RIGHT,1.72,10645,10890,246,886.1,32.6,158.4,42.3
16,1,LEFT,49,11165,11285,121,863.5,32.45,157.4,42.2,RIGHT,2.87,11313,11484,172,957.6,33.2,153.7,42.65,LEFT,1.02,10910,11147,238,830.4,32.25,156.5,42
16,1,LEFT,50,11313,11484,172,957.6,33.2,153.7,42.65,LEFT,25.44,11578,11682,105,118.8,32.75,165.1,42.4,LEFT,2.87,11165,11285,121,863.5,32.45,157.4,42.2
16,1,LEFT,51,11578,11682,105,118.8,32.75,165.1,42.4,LEFT,2.05,11706,11981,276,52.8,33.25,184.7,42.75,RIGHT,25.44,11313,11484,172,957.6,33.2,153.7,42.65
16,1,LEFT,52,11706,11981,276,52.8,33.25,184.7,42.75,RIGHT,2.75,12005,12177,173,143.1,32.55,176.5,42.25,RIGHT,2.05,11578,11682,105,118.8,32.75,165.1,42.4
16,1,LEFT,53,12005,12177,173,143.1,32.55,176.5,42.25,RIGHT,3.68,12207,12576,370,261.7,31.85,180.4,41.8,LEFT,2.75,11706,11981,276,52.8,33.25,184.7,42.75
16,1,LEFT,54,12207,12576,370,261.7,31.85,180.4,41.8,RIGHT,2.7,12601,12844,244,346.5,31.5,196.2,41.6,LEFT,3.68,12005,12177,173,143.1,32.55,176.5,42.25
16,1,LEFT,55,12601,12844,244,346.5,31.5,196.2,41.6,RIGHT,1.64,12864,13066,203,398.1,31.4,195.9,41.5,LEFT,2.7,12207,12576,370,261.7,31.85,180.4,41.8
16,1,LEFT,56,12864,13066,203,398.1,31.4,195.9,41.5,RIGHT,3.55,13101,13391,291,509.3,31.2,194.2,41.4,LEFT,1.64,12601,12844,244,346.5,31.5,196.2,41.6
16,1,LEFT,57,13101,13391,291,509.3,31.2,194.2,41.4,RIGHT,2.88,13419,13684,266,598.9,31.3,203.9,41.5,LEFT,3.55,12864,13066,203,398.1,31.4,195.9,41.5
16,1,LEFT,58,13419,13684,266,598.9,31.3,203.9,41.5,RIGHT,4.28,13722,14062,341,733.6,31.7,207.2,41.7,LEFT,2.88,13101,13391,291,509.3,31.2,194.2,41.4
16,1,LEFT,59,13722,14062,341,733.6,31.7,207.2,41.7,RIGHT,0.87,14076,14180,105,761.1,31.8,206.2,41.8,LEFT,4.28,13419,13684,266,598.9,31.3,203.9,41.5
16,1,LEFT,60,14076,14180,105,761.1,31.8,206.2,41.8,RIGHT,2.24,14206,14604,399,832.8,32.25,206.9,42.05,LEFT,0.87,13722,14062,341,733.6,31.7,207.2,41.7
16,1,LEFT,61,14206,14604,399,832.8,32.25,206.9,42.05,LEFT,21.69,14689,14806,118,128.3,32.7,208.9,42.35,LEFT,2.24,14076,14180,105,761.1,31.8,206.2,41.8
16,1,LEFT,62,14689,14806,118,128.3,32.7,208.9,42.35,LEFT,1.83,14829,14945,117,69.9,33.15,227.5,42.65,RIGHT,21.69,14206,14604,399,832.8,32.25,206.9,42.05
16,1,LEFT,63,14829,14945,117,69.9,33.15,227.5,42.65,RIGHT,2.16,15063,15360,298,140.4,32.6,240,42.3,RIGHT,1.83,14689,14806,118,128.3,32.7,208.9,42.35
16,1,LEFT,64,15063,15360,298,140.4,32.6,240,42.3,LEFT,1.18,15379,15500,122,101.6,32.9,240.7,42.5,LEFT,2.16,14829,14945,117,69.9,33.15,227.5,42.65
16,1,LEFT,65,15379,15500,122,101.6,32.9,240.7,42.5,LEFT,1.12,15518,15687,170,65.1,33.2,233.7,42.7,RIGHT,1.18,15063,15360,298,140.4,32.6,240,42.3
16,1,LEFT,66,15518,15687,170,65.1,33.2,233.7,42.7,RIGHT,5.03,15721,15964,244,228,32,257,42,RIGHT,1.12,15379,15500,122,101.6,32.9,240.7,42.5
16,1,LEFT,67,15721,15964,244,228,32,257,42,RIGHT,1.1,15981,16110,130,262.5,31.85,247.5,41.85,LEFT,5.03,15518,15687,170,65.1,33.2,233.7,42.7
16,1,LEFT,68,15981,16110,130,262.5,31.85,247.5,41.85,RIGHT,2.64,16135,16526,392,346,31.5,253.9,41.65,LEFT,1.1,15721,15964,244,228,32,257,42
16,1,LEFT,69,16135,16526,392,346,31.5,253.9,41.65,LEFT,1.12,16541,16807,267,311.4,31.6,245.1,41.7,LEFT,2.64,15981,16110,130,262.5,31.85,247.5,41.85
16,1,LEFT,70,16541,16807,267,311.4,31.6,245.1,41.7,RIGHT,1.99,16831,17042,212,374.1,31.4,249.4,41.6,RIGHT,1.12,16135,16526,392,346,31.5,253.9,41.65
16,1,LEFT,71,16831,17042,212,374.1,31.4,249.4,41.6,RIGHT,2.25,17067,17466,400,444.6,31.3,246.3,41.5,LEFT,1.99,16541,16807,267,311.4,31.6,245.1,41.7
16,1,LEFT,72,17067,17466,400,444.6,31.3,246.3,41.5,RIGHT,2.28,17487,17713,227,515.9,31.3,245.1,41.5,LEFT,2.25,16831,17042,212,374.1,31.4,249.4,41.6
16,1,LEFT,73,17487,17713,227,515.9,31.3,245.1,41.5,RIGHT,2.72,17740,17892,153,600.8,31.3,255.3,41.5,LEFT,2.28,17067,17466,400,444.6,31.3,246.3,41.5
16,1,LEFT,74,17740,17892,153,600.8,31.3,255.3,41.5,RIGHT,3.08,17922,18120,199,697.7,31.6,260.2,41.7,LEFT,2.72,17487,17713,227,515.9,31.3,245.1,41.5
16,1,LEFT,75,17922,18120,199,697.7,31.6,260.2,41.7,RIGHT,2.68,18145,18467,323,782.9,31.95,258.7,41.95,LEFT,3.08,17740,17892,153,600.8,31.3,255.3,41.5
16,1,LEFT,76,18145,18467,323,782.9,31.95,258.7,41.95,RIGHT,3.43,18498,18742,245,893.8,32.7,261.5,42.4,LEFT,2.68,17922,18120,199,697.7,31.6,260.2,41.7
16,1,LEFT,77,18498,18742,245,893.8,32.7,261.5,42.4,RIGHT,1.47,18764,18908,145,942.1,33.1,261.5,42.7,LEFT,3.43,18145,18467,323,782.9,31.95,258.7,41.95
16,1,LEFT,78,18764,18908,145,942.1,33.1,261.5,42.7,LEFT,24.55,18998,19098,101,135.1,32.65,276.8,42.4,LEFT,1.47,18498,18742,245,893.8,32.7,261.5,42.4
16,1,LEFT,79,18998,19098,101,135.1,32.65,276.8,42.4,LEFT,2.22,19122,19348,227,62,33.25,275.4,42.8,RIGHT,24.55,18764,18908,145,942.1,33.1,261.5,42.7
16,1,LEFT,80,19122,19348,227,62,33.25,275.4,42.8,RIGHT,1.99,19371,19532,162,127.7,32.7,277.7,42.45,RIGHT,2.22,18998,19098,101,135.1,32.65,276.8,42.4
16,1,LEFT,81,19371,19532,162,127.7,32.7,277.7,42.45,LEFT,2.72,19559,19745,187,37.6,33.5,277.2,42.95,LEFT,1.99,19122,19348,227,62,33.25,275.4,42.8
16,1,LEFT,82,19559,19745,187,37.6,33.5,277.2,42.95,RIGHT,3.7,19774,19841,68,159.8,32.5,281,42.3,RIGHT,2.72,19371,19532,162,127.7,32.7,277.7,42.45
16,1,LEFT,83,19774,19841,68,159.8,32.5,281,42.3,RIGHT,3.98,19872,20165,294,287.5,31.8,293.5,41.9,LEFT,3.7,19559,19745,187,37.6,33.5,277.2,42.95
16,1,LEFT,84,19872,20165,294,287.5,31.8,293.5,41.9,RIGHT,1.86,20187,20361,175,346.5,31.6,291.5,41.7,LEFT,3.98,19774,19841,68,159.8,32.5,281,42.3
16,1,LEFT,85,20187,20361,175,346.5,31.6,291.5,41.7,LEFT,3.24,20389,20603,215,243.5,32,286.4,42,LEFT,1.86,19872,20165,294,287.5,31.8,293.5,41.9
16,1,LEFT,86,20389,20603,215,243.5,32,286.4,42,RIGHT,2.96,20629,20833,205,337.5,31.6,290.9,41.7,RIGHT,3.24,20187,20361,175,346.5,31.6,291.5,41.7
16,1,LEFT,87,20629,20833,205,337.5,31.6,290.9,41.7,RIGHT,4.49,20868,21056,189,478.5,31.3,298.2,41.6,LEFT,2.96,20389,20603,215,243.5,32,286.4,42
16,1,LEFT,88,20868,21056,189,478.5,31.3,298.2,41.6,RIGHT,3.97,21090,21326,237,602.9,31.4,301.6,41.6,LEFT,4.49,20629,20833,205,337.5,31.6,290.9,41.7
16,1,LEFT,89,21090,21326,237,602.9,31.4,301.6,41.6,RIGHT,1.04,21341,21492,152,635.5,31.4,304.5,41.7,LEFT,3.97,20868,21056,189,478.5,31.3,298.2,41.6
16,1,LEFT,90,21341,21492,152,635.5,31.4,304.5,41.7,RIGHT,2.85,21519,21744,226,725.4,31.7,309.4,41.9,LEFT,1.04,21090,21326,237,602.9,31.4,301.6,41.6
16,1,LEFT,91,21519,21744,226,725.4,31.7,309.4,41.9,RIGHT,4.2,21781,22020,240,860.1,32.5,309.2,42.35,LEFT,2.85,21341,21492,152,635.5,31.4,304.5,41.7
16,1,LEFT,92,21781,22020,240,860.1,32.5,309.2,42.35,LEFT,0.68,22031,22098,68,838.2,32.3,311.2,42.3,LEFT,4.2,21519,21744,226,725.4,31.7,309.4,41.9
16,1,LEFT,93,22031,22098,68,838.2,32.3,311.2,42.3,RIGHT,3.99,22131,22276,146,969,33.35,309.1,42.9,RIGHT,0.68,21781,22020,240,860.1,32.5,309.2,42.35
16,1,LEFT,94,22131,22276,146,969,33.35,309.1,42.9,LEFT,26.34,22368,22519,152,94.7,33.05,325.4,42.75,LEFT,3.99,22031,22098,68,838.2,32.3,311.2,42.3
16,1,LEFT,95,22368,22519,152,94.7,33.05,325.4,42.75,LEFT,0.63,22530,22699,170,73.8,33.2,324.7,42.85,RIGHT,26.34,22131,22276,146,969,33.35,309.1,42.9
16,1,LEFT,96,22530,22699,170,73.8,33.2,324.7,42.85,RIGHT,2.25,22722,22796,75,146.5,32.6,342.6,42.5,RIGHT,0.63,22368,22519,152,94.7,33.05,325.4,42.75
16,1,LEFT,97,22722,22796,75,146.5,32.6,342.6,42.5,RIGHT,3.94,22827,23136,310,273.7,31.9,345.6,42.05,LEFT,2.25,22530,22699,170,73.8,33.2,324.7,42.85
16,1,LEFT,98,22827,23136,310,273.7,31.9,345.6,42.05,RIGHT,2.37,23158,23359,202,349,31.6,342.3,41.85,LEFT,3.94,22722,22796,75,146.5,32.6,342.6,42.5
16,1,LEFT,99,23158,23359,202,349,31.6,342.3,41.85,RIGHT,1.96,23382,23495,114,410.6,31.4,339.8,41.7,LEFT,2.37,22827,23136,310,273.7,31.9,345.6,42.05
16,1,LEFT,100,23382,23495,114,410.6,31.4,339.8,41.7,RIGHT,4.56,23532,23708,177,553.9,31.4,342.7,41.7,LEFT,1.96,23158,23359,202,349,31.6,342.3,41.85
16,1,LEFT,101,23532,23708,177,553.9,31.4,342.7,41.7,RIGHT,2.3,23732,23850,119,626.3,31.5,342.5,41.8,LEFT,4.56,23382,23495,114,410.6,31.4,339.8,41.7
16,1,LEFT,102,23732,23850,119,626.3,31.5,342.5,41.8,RIGHT,2.84,23875,24078,204,716,31.7,345.3,41.9,LEFT,2.3,23532,23708,177,553.9,31.4,342.7,41.7
16,1,LEFT,103,23875,24078,204,716,31.7,345.3,41.9,RIGHT,2.45,24103,24283,181,794.2,32.1,349.7,42.2,LEFT,2.84,23732,23850,119,626.3,31.5,342.5,41.8
16,1,LEFT,104,24103,24283,181,794.2,32.1,349.7,42.2,RIGHT,2.29,24308,24535,228,868.2,32.6,354,42.5,LEFT,2.45,23875,24078,204,716,31.7,345.3,41.9
16,1,LEFT,105,24308,24535,228,868.2,32.6,354,42.5,RIGHT,2.62,24563,24740,178,954.4,33.3,350.1,42.95,LEFT,2.29,24103,24283,181,794.2,32.1,349.7,42.2
16,1,LEFT,106,24563,24740,178,954.4,33.3,350.1,42.95,LEFT,25.26,24829,24944,116,118.9,32.85,366.7,42.75,LEFT,2.62,24308,24535,228,868.2,32.6,354,42.5
16,1,LEFT,107,24829,24944,116,118.9,32.85,366.7,42.75,LEFT,2.24,24970,25212,243,44.8,33.5,362.7,43.1,RIGHT,25.26,24563,24740,178,954.4,33.3,350.1,42.95
16,1,LEFT,108,24970,25212,243,44.8,33.5,362.7,43.1,RIGHT,4.19,25239,25459,221,182.8,32.5,372.5,42.45,RIGHT,2.24,24829,24944,116,118.9,32.85,366.7,42.75
16,1,LEFT,109,25239,25459,221,182.8,32.5,372.5,42.45,RIGHT,2.64,25481,25595,115,267.7,31.95,378.2,42.2,LEFT,4.19,24970,25212,243,44.8,33.5,362.7,43.1
16,1,LEFT,110,25481,25595,115,267.7,31.95,378.2,42.2,RIGHT,3.49,25621,25808,188,378.6,31.6,384.3,41.9,LEFT,2.64,25239,25459,221,182.8,32.5,372.5,42.45
16,1,LEFT,111,25621,25808,188,378.6,31.6,384.3,41.9,RIGHT,5.59,25851,26009,159,554.7,31.4,388,41.8,LEFT,3.49,25481,25595,115,267.7,31.95,378.2,42.2
16,1,LEFT,112,25851,26009,159,554.7,31.4,388,41.8,RIGHT,2.48,26033,26234,202,632.7,31.5,390.6,41.9,LEFT,5.59,25621,25808,188,378.6,31.6,384.3,41.9
16,1,LEFT,113,26033,26234,202,632.7,31.5,390.6,41.9,RIGHT,1.4,26252,26409,158,676.9,31.7,394.3,42,LEFT,2.48,25851,26009,159,554.7,31.4,388,41.8
16,1,LEFT,114,26252,26409,158,676.9,31.7,394.3,42,RIGHT,2.7,26437,26691,255,762.7,32,397.6,42.3,LEFT,1.4,26033,26234,202,632.7,31.5,390.6,41.9
16,1,LEFT,115,26437,26691,255,762.7,32,397.6,42.3,RIGHT,1.77,26711,26916,206,819.6,32.3,394.4,42.4,LEFT,2.7,26252,26409,158,676.9,31.7,394.3,42
16,1,LEFT,116,26711,26916,206,819.6,32.3,394.4,42.4,RIGHT,3.39,26951,27148,198,930.2,33.1,402.2,43,LEFT,1.77,26437,26691,255,762.7,32,397.6,42.3
16,1,LEFT,117,26951,27148,198,930.2,33.1,402.2,43,.,0.47,27157,27260,104,914.7,33,400.2,42.9,LEFT,3.39,26711,26916,206,819.6,32.3,394.4,42.4
16,1,LEFT,118,27157,27260,104,914.7,33,400.2,42.9,LEFT,1.9,27284,27528,245,852.6,32.5,397.6,42.6,.,0.47,26951,27148,198,930.2,33.1,402.2,43
16,1,LEFT,119,27284,27528,245,852.6,32.5,397.6,42.6,RIGHT,2.49,27556,27821,266,934.5,33.2,401,43,RIGHT,1.9,27157,27260,104,914.7,33,400.2,42.9
16,1,LEFT,120,27556,27821,266,934.5,33.2,401,43,LEFT,24.64,27911,28022,112,119.8,32.95,420.3,42.9,LEFT,2.49,27284,27528,245,852.6,32.5,397.6,42.6
16,1,LEFT,121,27911,28022,112,119.8,32.95,420.3,42.9,LEFT,1.89,28046,28228,183,57.4,33.5,430.3,43.3,RIGHT,24.64,27556,27821,266,934.5,33.2,401,43
16,1,LEFT,122,28046,28228,183,57.4,33.5,430.3,43.3,RIGHT,1.22,28402,28616,215,97.3,33.15,440.1,43.05,RIGHT,1.89,27911,28022,112,119.8,32.95,420.3,42.9
16,1,LEFT,123,28402,28616,215,97.3,33.15,440.1,43.05,RIGHT,3.39,28641,28899,259,207.5,32.45,459.1,42.7,LEFT,1.22,28046,28228,183,57.4,33.5,430.3,43.3
16,1,LEFT,124,28641,28899,259,207.5,32.45,459.1,42.7,RIGHT,2.3,28922,29132,211,281.7,32,455.3,42.45,LEFT,3.39,28402,28616,215,97.3,33.15,440.1,43.05
16,1,LEFT,125,28922,29132,211,281.7,32,455.3,42.45,RIGHT,2.54,29157,29383,227,362.5,31.7,453.1,42.2,LEFT,2.3,28641,28899,259,207.5,32.45,459.1,42.7
16,1,LEFT,126,29157,29383,227,362.5,31.7,453.1,42.2,LEFT,0.86,29396,29524,129,335.3,31.8,451.6,42.3,LEFT,2.54,28922,29132,211,281.7,32,455.3,42.45
16,1,LEFT,127,29396,29524,129,335.3,31.8,451.6,42.3,RIGHT,4.52,29556,29796,241,478.4,31.5,444,42.05,RIGHT,0.86,29157,29383,227,362.5,31.7,453.1,42.2
16,1,LEFT,128,29556,29796,241,478.4,31.5,444,42.05,LEFT,1.16,29812,30064,253,442,31.5,442.4,42.1,LEFT,4.52,29396,29524,129,335.3,31.8,451.6,42.3
16,1,LEFT,129,29812,30064,253,442,31.5,442.4,42.1,RIGHT,2,30086,30201,116,505.1,31.5,440,42,RIGHT,1.16,29556,29796,241,478.4,31.5,444,42.05
16,1,LEFT,130,30086,30201,116,505.1,31.5,440,42,RIGHT,2.53,30228,30399,172,584.8,31.5,440.1,42.1,LEFT,2,29812,30064,253,442,31.5,442.4,42.1
16,1,LEFT,131,30228,30399,172,584.8,31.5,440.1,42.1,RIGHT,2.02,30422,30591,170,648.6,31.65,434.6,42.15,LEFT,2.53,30086,30201,116,505.1,31.5,440,42
