RECORDING_SESSION_LABEL,TRIAL_INDEX,EYE_USED,CURRENT_FIX_INDEX,CURRENT_FIX_START,CURRENT_FIX_END,CURRENT_FIX_DURATION,CURRENT_FIX_X,CURRENT_FIX_X_RESOLUTION,CURRENT_FIX_Y,CURRENT_FIX_Y_RESOLUTION,NEXT_FIX_DIRECTION,NEXT_FIX_DISTANCE,NEXT_FIX_START,NEXT_FIX_END,NEXT_FIX_DURATION,NEXT_FIX_X,NEXT_FIX_X_RESOLUTION,NEXT_FIX_Y,NEXT_FIX_Y_RESOLUTION,PREVIOUS_FIX_DIRECTION,PREVIOUS_FIX_DISTANCE,PREVIOUS_FIX_START,PREVIOUS_FIX_END,PREVIOUS_FIX_DURATION,PREVIOUS_FIX_X,PREVIOUS_FIX_X_RESOLUTION,PREVIOUS_FIX_Y,PREVIOUS_FIX_Y_RESOLUTION
14,1,RIGHT,81,27096,27361,266,832.8,32.2,178.8,42,RIGHT,2.35,27388,27530,143,909.1,32.8,179.8,42.4,LEFT,2.75,26849,26946,98,744.8,31.75,180.1,41.7
14,1,RIGHT,82,27388,27530,143,909.1,32.8,179.8,42.4,LEFT,1.83,27554,27907,354,849.7,32.3,175.8,42.1,LEFT,2.35,27096,27361,266,832.8,32.2,178.8,42
14,1,RIGHT,83,27554,27907,354,849.7,32.3,175.8,42.1,RIGHT,2.14,27935,28250,316,919.3,32.9,178.7,42.45,RIGHT,1.83,27388,27530,143,909.1,32.8,179.8,42.4
14,1,RIGHT,84,27935,28250,316,919.3,32.9,178.7,42.45,RIGHT,1.73,28270,28394,125,975.3,33.3,193.3,42.7,LEFT,2.14,27554,27907,354,849.7,32.3,175.8,42.1
14,1,RIGHT,85,28270,28394,125,975.3,33.3,193.3,42.7,.,0.44,28605,28713,109,989.6,33.4,197.1,42.75,LEFT,1.73,27935,28250,316,919.3,32.9,178.7,42.45
14,1,RIGHT,86,28605,28713,109,989.6,33.4,197.1,42.75,LEFT,27.06,28833,28966,134,90.9,33.05,236.3,42.65,.,0.44,28270,28394,125,975.3,33.3,193.3,42.7
14,1,RIGHT,87,28833,28966,134,90.9,33.05,236.3,42.65,RIGHT,0.78,28986,29466,481,116.5,32.8,233.3,42.45,RIGHT,27.06,28605,28713,109,989.6,33.4,197.1,42.75
14,1,RIGHT,88,28986,29466,481,116.5,32.8,233.3,42.45,RIGHT,2.6,29494,29798,305,200.6,32.2,221.4,42.1,LEFT,0.78,28833,28966,134,90.9,33.05,236.3,42.65
14,1,RIGHT,89,29494,29798,305,200.6,32.2,221.4,42.1,LEFT,0.55,29808,30133,326,183,32.3,223.1,42.1,LEFT,2.6,28986,29466,481,116.5,32.8,233.3,42.45
14,1,RIGHT,90,29808,30133,326,183,32.3,223.1,42.1,RIGHT,2.37,30159,30262,104,259.2,31.9,225.2,41.85,RIGHT,0.55,29494,29798,305,200.6,32.2,221.4,42.1
14,1,RIGHT,91,30159,30262,104,259.2,31.9,225.2,41.85,RIGHT,0.91,30443,30783,341,288,31.7,220.9,41.7,LEFT,2.37,29808,30133,326,183,32.3,223.1,42.1
14,1,RIGHT,92,30443,30783,341,288,31.7,220.9,41.7,LEFT,0.93,30796,31047,252,259,31.8,227.7,41.8,LEFT,0.91,30159,30262,104,259.2,31.9,225.2,41.85
14,1,RIGHT,93,30796,31047,252,259,31.8,227.7,41.8,RIGHT,1.45,31067,31372,306,303.7,31.6,213.7,41.7,RIGHT,0.93,30443,30783,341,288,31.7,220.9,41.7
14,1,RIGHT,94,31067,31372,306,303.7,31.6,213.7,41.7,RIGHT,1.07,31388,31666,279,337.2,31.5,207.3,41.6,LEFT,1.45,30796,31047,252,259,31.8,227.7,41.8
14,1,RIGHT,95,31388,31666,279,337.2,31.5,207.3,41.6,RIGHT,1.47,31686,32000,315,383.4,31.4,207.2,41.5,LEFT,1.07,31067,31372,306,303.7,31.6,213.7,41.7
14,1,RIGHT,96,31686,32000,315,383.4,31.4,207.2,41.5,LEFT,0.57,32010,32233,224,366.4,31.4,214.3,41.6,LEFT,1.47,31388,31666,279,337.2,31.5,207.3,41.6
14,1,RIGHT,97,32010,32233,224,366.4,31.4,214.3,41.6,RIGHT,2.34,32260,32362,103,439.5,31.3,222.7,41.5,RIGHT,0.57,31686,32000,315,383.4,31.4,207.2,41.5
14,1,RIGHT,98,32260,32362,103,439.5,31.3,222.7,41.5,LEFT,1.13,32545,32670,126,406.7,31.3,205.7,41.45,LEFT,2.34,32010,32233,224,366.4,31.4,214.3,41.6
14,1,RIGHT,99,32545,32670,126,406.7,31.3,205.7,41.45,RIGHT,2.01,33600,33801,202,468.5,31.3,221.3,41.4,RIGHT,1.13,32260,32362,103,439.5,31.3,222.7,41.5
14,1,RIGHT,100,33600,33801,202,468.5,31.3,221.3,41.4,RIGHT,0.65,33811,33994,184,488.4,31.2,226.9,41.4,LEFT,2.01,32545,32670,126,406.7,31.3,205.7,41.45
14,1,RIGHT,101,33811,33994,184,488.4,31.2,226.9,41.4,RIGHT,1.72,34017,34129,113,542.2,31.3,224.8,41.4,LEFT,0.65,33600,33801,202,468.5,31.3,221.3,41.4
14,1,RIGHT,102,34017,34129,113,542.2,31.3,224.8,41.4,RIGHT,0.52,34323,34638,316,557.1,31.3,216.1,41.4,LEFT,1.72,33811,33994,184,488.4,31.2,226.9,41.4
14,1,RIGHT,103,34323,34638,316,557.1,31.3,216.1,41.4,RIGHT,1.94,34663,34913,251,617.8,31.4,219.7,41.5,LEFT,0.52,34017,34129,113,542.2,31.3,224.8,41.4
14,1,RIGHT,104,34663,34913,251,617.8,31.4,219.7,41.5,RIGHT,1.51,34937,35135,199,665.1,31.5,213.1,41.6,LEFT,1.94,34323,34638,316,557.1,31.3,216.1,41.4
14,1,RIGHT,105,34937,35135,199,665.1,31.5,213.1,41.6,LEFT,1.17,35154,35412,259,628.3,31.4,217.3,41.5,LEFT,1.51,34663,34913,251,617.8,31.4,219.7,41.5
14,1,RIGHT,106,35154,35412,259,628.3,31.4,217.3,41.5,RIGHT,1.8,35436,35839,404,684.6,31.5,224.6,41.6,RIGHT,1.17,34937,35135,199,665.1,31.5,213.1,41.6
14,1,RIGHT,107,35436,35839,404,684.6,31.5,224.6,41.6,RIGHT,1.9,35861,36032,172,744.2,31.75,235.8,41.8,LEFT,1.8,35154,35412,259,628.3,31.4,217.3,41.5
14,1,RIGHT,108,35861,36032,172,744.2,31.75,235.8,41.8,RIGHT,0.57,36252,36546,295,761.9,31.9,229.8,41.8,LEFT,1.9,35436,35839,404,684.6,31.5,224.6,41.6
14,1,RIGHT,109,36252,36546,295,761.9,31.9,229.8,41.8,RIGHT,0.76,36559,36842,284,786,32,232.6,41.9,LEFT,0.57,35861,36032,172,744.2,31.75,235.8,41.8
14,1,RIGHT,110,36559,36842,284,786,32,232.6,41.9,RIGHT,1.56,36863,37367,505,836,32.25,235.5,42.1,LEFT,0.76,36252,36546,295,761.9,31.9,229.8,41.8
14,1,RIGHT,111,36863,37367,505,836,32.25,235.5,42.1,.,0.25,37580,37721,142,841.2,32.3,227.6,42.1,LEFT,1.56,36559,36842,284,786,32,232.6,41.9
14,1,RIGHT,112,37580,37721,142,841.2,32.3,227.6,42.1,RIGHT,1.29,37741,38122,382,881.6,32.6,241.6,42.3,.,0.25,36863,37367,505,836,32.25,235.5,42.1
14,1,RIGHT,113,37741,38122,382,881.6,32.6,241.6,42.3,.,0.26,38129,38612,484,889.9,32.6,244.7,42.3,LEFT,1.29,37580,37721,142,841.2,32.3,227.6,42.1
14,1,RIGHT,114,38129,38612,484,889.9,32.6,244.7,42.3,LEFT,5.09,38650,38744,95,726.6,31.7,233,41.7,.,0.26,37741,38122,382,881.6,32.6,241.6,42.3
14,1,RIGHT,115,38650,38744,95,726.6,31.7,233,41.7,LEFT,2.05,38961,39248,288,661.9,31.45,232.2,41.55,RIGHT,5.09,38129,38612,484,889.9,32.6,244.7,42.3
14,1,RIGHT,116,38961,39248,288,661.9,31.45,232.2,41.55,RIGHT,3.04,39275,39587,313,758.1,31.8,230,41.8,RIGHT,2.05,38650,38744,95,726.6,31.7,233,41.7
14,1,RIGHT,117,39275,39587,313,758.1,31.8,230,41.8,LEFT,8.31,39632,39872,241,496.7,31.2,208.8,41.4,LEFT,3.04,38961,39248,288,661.9,31.45,232.2,41.55
14,1,RIGHT,118,39632,39872,241,496.7,31.2,208.8,41.4,RIGHT,9.29,39921,40273,353,789.6,32,185.4,41.9,RIGHT,8.31,39275,39587,313,758.1,31.8,230,41.8
14,1,RIGHT,119,39921,40273,353,789.6,32,185.4,41.9,LEFT,6.61,40313,40656,344,581.2,31.3,162.3,41.4,LEFT,9.29,39632,39872,241,496.7,31.2,208.8,41.4
14,1,RIGHT,120,40313,40656,344,581.2,31.3,162.3,41.4,RIGHT,4.98,40694,40800,107,737.7,31.7,177.3,41.7,RIGHT,6.61,39921,40273,353,789.6,32,185.4,41.9
14,1,RIGHT,121,40694,40800,107,737.7,31.7,177.3,41.7,LEFT,17.82,40967,41096,130,168.5,32.35,124.2,42.1,LEFT,4.98,40313,40656,344,581.2,31.3,162.3,41.4
14,1,RIGHT,122,40967,41096,130,168.5,32.35,124.2,42.1,RIGHT,0.89,41112,41313,202,194.6,32.2,108.7,42,RIGHT,17.82,40694,40800,107,737.7,31.7,177.3,41.7
14,1,RIGHT,123,41112,41313,202,194.6,32.2,108.7,42,RIGHT,3.72,41345,41560,216,313.3,31.6,104.5,41.6,LEFT,0.89,40967,41096,130,168.5,32.35,124.2,42.1
14,1,RIGHT,124,41345,41560,216,313.3,31.6,104.5,41.6,LEFT,0.73,41574,41727,154,290.1,31.7,106.4,41.7,LEFT,3.72,41112,41313,202,194.6,32.2,108.7,42
14,1,RIGHT,125,41574,41727,154,290.1,31.7,106.4,41.7,RIGHT,4,41756,42055,300,415.7,31.3,94.9,41.5,RIGHT,0.73,41345,41560,216,313.3,31.6,104.5,41.6
14,1,RIGHT,126,41756,42055,300,415.7,31.3,94.9,41.5,RIGHT,2.72,42081,42344,264,500.6,31.2,93.9,41.4,LEFT,4,41574,41727,154,290.1,31.7,106.4,41.7
14,1,RIGHT,127,42081,42344,264,500.6,31.2,93.9,41.4,RIGHT,3.02,42374,42521,148,595.1,31.3,97,41.4,LEFT,2.72,41756,42055,300,415.7,31.3,94.9,41.5
14,1,RIGHT,128,42374,42521,148,595.1,31.3,97,41.4,RIGHT,4.42,42699,42894,196,734.1,31.7,108.2,41.7,LEFT,3.02,42081,42344,264,500.6,31.2,93.9,41.4
14,1,RIGHT,129,42699,42894,196,734.1,31.7,108.2,41.7,LEFT,0.86,42905,42997,93,706.9,31.6,105.5,41.6,LEFT,4.42,42374,42521,148,595.1,31.3,97,41.4
14,1,RIGHT,130,42905,42997,93,706.9,31.6,105.5,41.6,LEFT,5.13,43039,43303,265,545.8,31.2,97.8,41.4,RIGHT,0.86,42699,42894,196,734.1,31.7,108.2,41.7
